priceRange,alcohol,noiseLevel,attire,delivery,parking,waiterService,outdoorSeating,caters,goodForGroups,goodForKids
$$,full_bar,loud,casual,No,garage,Yes,Yes,No,Yes,
$,none,,casual,No,,,No,,Yes,
$,none,quiet,casual,No,,Yes,No,No,Yes,
$$,none,,,,lot,,No,,,
$,none,,,,,,,Yes,,
$$,none,,casual,Yes,,Yes,No,Yes,Yes,
$$,none,average,casual,No,lot,Yes,No,Yes,Yes,Yes
$$$,none,quiet,casual,Yes,street,Yes,No,,No,
$,none,quiet,casual,No,,,No,No,No,
$,none,quiet,casual,Yes,street,No,No,,Yes,
$$,none,,,,lot,Yes,,,,
$,none,average,casual,No,lot,No,No,No,Yes,
$,none,average,casual,No,street,Yes,No,Yes,Yes,
$,none,,,,lot,,Yes,,,
$$,beer_and_wine,average,,,lot,No,Yes,,Yes,
$$,none,,,,garage,Yes,,,,
$$,beer_and_wine,average,casual,Yes,lot,,Yes,,Yes,
$$$,full_bar,quiet,casual,No,,No,Yes,,Yes,
$$,full_bar,average,casual,Yes,lot,Yes,Yes,Yes,Yes,
$,none,average,casual,No,street,No,Yes,No,No,No
$$,beer_and_wine,average,casual,,,Yes,No,,Yes,
$$,none,average,casual,No,,Yes,Yes,No,Yes,
$$$,none,,,,,,,,Yes,
$$$,full_bar,very_loud,,,,Yes,Yes,,Yes,
$$$,full_bar,average,casual,No,street,No,Yes,No,Yes,
$$,none,,,Yes,street,,Yes,Yes,,
$$,full_bar,loud,casual,No,lot,No,Yes,No,Yes,
$$,full_bar,very_loud,casual,No,lot,Yes,Yes,No,Yes,
$,none,quiet,casual,Yes,,Yes,No,Yes,No,
$,none,quiet,casual,No,lot,No,No,No,Yes,Yes
$$$,full_bar,average,,,,,No,,Yes,
$$,full_bar,average,casual,No,lot,No,Yes,Yes,Yes,
$,none,,,,lot,Yes,Yes,,,
$,full_bar,quiet,,,,,No,,Yes,
$$,full_bar,loud,,,lot,Yes,Yes,,Yes,
$,none,,,,street,,,,,
$$,beer_and_wine,average,casual,No,lot,Yes,Yes,No,Yes,
$$$,full_bar,average,dressy,No,garage,Yes,No,No,Yes,No
$$,none,very_loud,casual,Yes,lot,No,No,,Yes,
$$,none,,,,lot,,,,,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,
$$,none,,casual,,,Yes,Yes,,Yes,
$,full_bar,average,casual,No,street,Yes,No,No,Yes,
$$,full_bar,average,casual,No,,No,No,No,Yes,
$$,full_bar,average,casual,No,garage,,No,No,Yes,
$,beer_and_wine,average,casual,Yes,lot,Yes,No,No,Yes,
$,none,quiet,,,street,No,Yes,,Yes,
$$,full_bar,,casual,No,lot,No,Yes,,Yes,
$,full_bar,average,,,,,No,,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,Yes,Yes,
$$,beer_and_wine,average,casual,No,lot,Yes,Yes,Yes,Yes,
$$,none,,casual,,,,,,,
$$,beer_and_wine,average,casual,No,lot,No,Yes,,Yes,
$$,none,,,,street,,,,,
$$,beer_and_wine,average,casual,No,lot,No,Yes,,Yes,
$$$,full_bar,loud,casual,No,,No,No,No,Yes,
$$,full_bar,loud,casual,No,,No,No,No,Yes,
$$,none,average,casual,No,,Yes,No,,No,
$,none,loud,casual,No,street,No,No,No,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,Yes,Yes,
$$,beer_and_wine,average,casual,No,,Yes,No,,Yes,
$$,full_bar,average,casual,No,lot,Yes,No,No,Yes,
$$,full_bar,average,casual,No,lot,Yes,No,No,No,No
$$$,beer_and_wine,,casual,No,,Yes,No,,No,
$$$,none,,,,street,,,,,
$$,full_bar,average,casual,No,lot,Yes,Yes,Yes,Yes,
$$,full_bar,loud,casual,No,street,Yes,No,Yes,Yes,
$,beer_and_wine,loud,casual,No,street,Yes,No,No,Yes,Yes
$$$,none,,,,street,,,,,
$$,none,average,casual,No,lot,No,No,,Yes,
$$,full_bar,quiet,casual,No,lot,Yes,No,No,Yes,
$,none,,casual,No,,Yes,No,,Yes,
$,none,average,casual,No,lot,No,No,,Yes,Yes
$$,full_bar,average,casual,No,lot,No,Yes,Yes,Yes,
$$,none,,casual,Yes,lot,Yes,No,,Yes,
$$,full_bar,average,dressy,,valet,No,Yes,,Yes,
$$,beer_and_wine,very_loud,casual,No,lot,No,No,,Yes,
$$,none,average,,No,,,,,Yes,
$$,full_bar,loud,casual,No,valet,Yes,Yes,No,Yes,No
$,beer_and_wine,quiet,casual,No,lot,Yes,No,,Yes,
$,none,average,casual,No,,No,No,No,Yes,
$$,none,,,,lot,,Yes,,,
$,none,,,,lot,,,,,
$$,full_bar,average,casual,No,lot,Yes,No,Yes,Yes,
$,none,,,,lot,,Yes,,,
$,none,,,No,lot,,,,,
$$,none,,,,lot,,,,,
$$,full_bar,average,casual,Yes,street,No,Yes,Yes,Yes,
$,none,average,casual,Yes,lot,,Yes,Yes,Yes,
$,beer_and_wine,average,casual,No,,No,No,Yes,Yes,Yes
$$,full_bar,average,casual,No,lot,No,Yes,Yes,Yes,
$,none,,,,lot,,Yes,,,
$$,full_bar,average,casual,Yes,lot,Yes,Yes,Yes,Yes,
$,none,,casual,No,,,Yes,,Yes,
$$,beer_and_wine,average,casual,Yes,street,Yes,No,Yes,Yes,
$,none,quiet,casual,No,,No,No,,Yes,
$,none,average,casual,No,lot,No,No,Yes,Yes,
$$,beer_and_wine,average,casual,No,lot,No,No,No,Yes,
$$,full_bar,,,,,,No,,Yes,
$,none,very_loud,casual,No,street,Yes,No,Yes,Yes,
$$,full_bar,average,casual,No,lot,No,No,Yes,Yes,
$,none,,,,lot,No,,,,
$$,beer_and_wine,,casual,No,lot,,Yes,,Yes,
$,none,,casual,Yes,,No,Yes,,Yes,
$,none,average,casual,No,lot,Yes,No,Yes,Yes,
$,none,,casual,No,,Yes,No,,Yes,
$$$,full_bar,average,dressy,No,valet,Yes,Yes,Yes,Yes,
$,beer_and_wine,loud,casual,No,street,No,No,Yes,Yes,Yes
$,none,,,,lot,,,,,
$,none,average,casual,No,,Yes,Yes,,Yes,
$$,none,,,,,,,,,
$$,none,,casual,No,,,No,,Yes,
$,none,,casual,No,,,No,,Yes,
$,none,quiet,casual,No,lot,Yes,Yes,No,Yes,
$$,full_bar,very_loud,casual,No,,No,No,No,Yes,
$,none,average,casual,No,,,Yes,,No,
$,none,average,casual,No,,Yes,Yes,Yes,Yes,
$$,full_bar,loud,casual,,lot,Yes,Yes,,Yes,
$$,full_bar,average,casual,No,lot,No,No,No,Yes,
$,none,quiet,casual,,,,No,,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,Yes,Yes,
$,full_bar,,casual,No,lot,Yes,,,Yes,
$$,beer_and_wine,average,casual,No,garage,Yes,No,No,Yes,
$,none,,,,,,,,,
$,beer_and_wine,average,casual,No,lot,Yes,Yes,No,Yes,
$$$,none,quiet,casual,,,Yes,No,,Yes,
$,none,,,,street,,,,,
$,none,average,casual,No,street,No,Yes,No,Yes,
$,full_bar,,casual,No,,No,Yes,,Yes,
$,full_bar,average,casual,No,street,Yes,No,No,Yes,No
$,none,average,casual,No,lot,No,No,No,Yes,
$,beer_and_wine,average,casual,No,lot,No,Yes,Yes,Yes,
$,none,,,,,,No,,,
$$$,full_bar,average,dressy,No,,No,Yes,No,Yes,
$$,full_bar,,casual,Yes,street,No,Yes,,Yes,
$$,none,average,casual,No,,Yes,No,No,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,Yes
$$$$,none,,,,,Yes,No,,,
$,none,,,,lot,,,,,
$$,full_bar,average,casual,No,lot,No,No,Yes,Yes,
$$,full_bar,loud,casual,No,,Yes,No,No,Yes,
$,beer_and_wine,loud,casual,No,lot,Yes,Yes,Yes,Yes,
$$,full_bar,average,casual,No,garage,Yes,No,Yes,Yes,No
$$,none,,,,,,Yes,,,
$$,full_bar,,casual,No,street,Yes,Yes,,Yes,
$$,beer_and_wine,average,casual,No,street,Yes,No,No,Yes,No
$$,full_bar,average,casual,No,lot,Yes,No,No,Yes,
$$,full_bar,quiet,casual,No,lot,No,No,Yes,Yes,Yes
$,none,loud,casual,No,,Yes,No,No,Yes,
$,none,,,,,,,,,
$$,full_bar,average,casual,No,,No,No,Yes,Yes,
$,full_bar,quiet,casual,Yes,street,Yes,Yes,No,Yes,Yes
$$,beer_and_wine,average,casual,Yes,lot,Yes,No,No,Yes,
$$,beer_and_wine,quiet,casual,Yes,lot,No,No,No,No,
$,full_bar,average,,,street,Yes,Yes,,Yes,
$$,none,,,,,,,,,
$,none,,,,lot,,,,,
$,full_bar,loud,casual,No,street,Yes,No,No,Yes,
$$,full_bar,loud,casual,No,garage,Yes,No,No,Yes,
$$,beer_and_wine,average,casual,No,lot,Yes,Yes,Yes,Yes,
$,none,,,,garage,,,,,
$$,none,,,,,,Yes,,,
$,none,quiet,casual,No,,,No,,Yes,
$$,full_bar,average,casual,No,valet,,No,No,Yes,
$$,beer_and_wine,average,casual,No,lot,No,No,Yes,Yes,
$$,full_bar,quiet,casual,No,,,No,,Yes,
$,none,quiet,casual,No,,,Yes,No,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,Yes
$,none,average,casual,No,lot,Yes,No,No,Yes,Yes
$,beer_and_wine,average,casual,No,lot,Yes,No,No,Yes,
$,none,average,casual,Yes,street,No,No,No,Yes,
$$,none,quiet,casual,No,,Yes,No,,Yes,
$$,full_bar,average,casual,No,lot,Yes,No,No,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,,Yes,
$,none,,casual,Yes,,,Yes,,No,
$,none,quiet,casual,No,lot,No,No,Yes,Yes,
$,none,average,casual,No,lot,Yes,Yes,,Yes,
$,none,,casual,,,,No,,Yes,
$$,full_bar,average,casual,No,street,Yes,Yes,,Yes,
$$,none,,,Yes,lot,,,,,
$,none,average,casual,No,lot,No,No,Yes,Yes,
$$$,full_bar,loud,dressy,No,,Yes,Yes,,Yes,
$$,none,,,,street,Yes,No,,,
$$,none,average,casual,No,lot,,No,,,
$$,none,average,casual,Yes,lot,Yes,No,Yes,Yes,
$,full_bar,average,casual,No,lot,No,Yes,Yes,Yes,
$,none,,,,,,,,,
$$,full_bar,average,casual,No,,Yes,No,No,Yes,
$$,none,quiet,casual,No,street,Yes,Yes,Yes,Yes,
$,beer_and_wine,average,casual,No,lot,No,Yes,No,Yes,
$,none,average,casual,Yes,lot,No,No,Yes,Yes,
$$,none,average,casual,Yes,lot,Yes,Yes,Yes,No,
$$,none,,,,lot,Yes,,,,
$$,none,,,,lot,,,,,
$$,none,quiet,casual,No,lot,Yes,Yes,Yes,Yes,Yes
$,full_bar,average,casual,No,lot,Yes,No,Yes,Yes,
$,none,average,casual,No,lot,Yes,Yes,No,Yes,
$,none,average,casual,No,street,Yes,No,Yes,Yes,
$$,full_bar,quiet,casual,No,street,Yes,Yes,,No,
$$,none,,,,lot,,,,,
$,none,quiet,casual,No,lot,No,Yes,Yes,Yes,
$$,beer_and_wine,average,casual,No,lot,Yes,No,No,Yes,
$,none,,,,,,,,,
$$,full_bar,average,casual,No,street,Yes,No,Yes,Yes,
$$,beer_and_wine,average,casual,No,street,,No,Yes,Yes,
$,none,average,casual,No,,Yes,No,No,Yes,
$,none,quiet,casual,Yes,,,Yes,Yes,Yes,
$,none,,,No,street,Yes,Yes,,,
$$,beer_and_wine,average,casual,No,,Yes,Yes,No,Yes,
$,none,,casual,No,,,No,,Yes,
$$,beer_and_wine,average,casual,No,lot,Yes,No,Yes,Yes,Yes
$,none,average,casual,Yes,,Yes,No,Yes,Yes,
$,none,quiet,casual,Yes,lot,Yes,Yes,Yes,No,
$$,none,,,,lot,,,,,
$$,beer_and_wine,loud,casual,Yes,,No,Yes,Yes,Yes,
$$,full_bar,average,casual,No,lot,No,No,Yes,Yes,
$$,none,average,casual,No,lot,Yes,Yes,Yes,Yes,
$,none,,,,lot,,Yes,,,
$,none,quiet,casual,No,,,No,,Yes,
$,none,average,casual,Yes,lot,Yes,Yes,Yes,Yes,
$$,full_bar,quiet,casual,No,,Yes,No,,Yes,
$$,full_bar,average,,,,Yes,No,,Yes,
$$$,full_bar,average,casual,No,,No,No,,Yes,
$$,full_bar,average,casual,No,,Yes,No,No,Yes,
$$$$,full_bar,quiet,casual,No,,,Yes,No,Yes,
$$,none,,,,,,,,,
$$,full_bar,loud,casual,No,street,Yes,Yes,No,Yes,
$,none,average,casual,No,,No,No,No,Yes,
$,none,average,casual,No,,Yes,Yes,Yes,No,
$$,beer_and_wine,quiet,casual,Yes,,Yes,No,,Yes,
$,beer_and_wine,average,casual,No,street,Yes,Yes,Yes,Yes,Yes
$$,full_bar,average,,,lot,,No,,Yes,
$$,none,,casual,No,,,,,Yes,
$,none,,casual,No,lot,Yes,No,,Yes,
$$,none,,,,,,Yes,,,
$,none,,casual,,street,,,,,
$,none,average,casual,No,street,Yes,Yes,No,Yes,
$$,beer_and_wine,average,casual,Yes,garage,No,Yes,,Yes,
$$,beer_and_wine,average,casual,No,lot,No,No,,Yes,
$,none,,casual,No,,,No,,Yes,
$$$,full_bar,average,dressy,No,valet,No,No,No,Yes,
$,none,,,,lot,Yes,,,,
$$,full_bar,average,casual,No,lot,,Yes,Yes,Yes,
$$,beer_and_wine,average,casual,No,lot,Yes,No,Yes,No,
$$,none,,,,lot,,,,,
$$,none,,,,garage,,,,,
$,none,average,casual,Yes,street,Yes,No,Yes,Yes,Yes
$,none,average,casual,No,lot,Yes,No,Yes,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,Yes
$,full_bar,average,casual,No,,Yes,,,Yes,
$$,full_bar,average,casual,No,lot,No,Yes,Yes,Yes,
$,none,,,,,,,,,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,
$,none,average,casual,No,,Yes,No,,,
$$,full_bar,average,casual,No,lot,Yes,Yes,,Yes,
$,none,,casual,No,,No,Yes,Yes,Yes,
$,none,,casual,No,,,No,,No,
$,none,quiet,casual,Yes,street,Yes,Yes,Yes,Yes,
$,none,average,casual,No,,No,No,Yes,Yes,
$$,full_bar,,casual,No,lot,No,Yes,,Yes,No
$$,beer_and_wine,average,,,lot,,No,,Yes,
$$,none,,,,lot,,,,,
$,none,,,,lot,Yes,Yes,,,
$$,none,,,,,,,,,
$,none,,casual,No,,,No,,Yes,
$,none,,,,lot,,,,,
$,none,quiet,casual,No,lot,Yes,No,No,Yes,
$$$,full_bar,average,casual,No,street,Yes,No,No,Yes,
$,none,quiet,casual,Yes,lot,Yes,No,Yes,Yes,
$$,full_bar,average,,,,Yes,No,,Yes,
$,beer_and_wine,average,casual,No,,Yes,Yes,Yes,Yes,
$$,full_bar,quiet,casual,No,street,Yes,No,Yes,Yes,
$$,none,average,casual,Yes,lot,Yes,Yes,Yes,Yes,
$,none,,casual,No,,,,,Yes,
$$$$,full_bar,average,dressy,No,valet,Yes,Yes,No,Yes,No
$$,full_bar,average,casual,No,lot,Yes,Yes,Yes,Yes,
$,none,average,casual,No,,No,No,,Yes,
$,none,,,,,,,,,
$$,full_bar,average,casual,No,valet,Yes,Yes,No,Yes,
$$,none,average,casual,Yes,,Yes,No,Yes,No,
$$,none,,,,street,,,,,
$$,beer_and_wine,average,casual,No,lot,Yes,No,No,Yes,
$,none,average,casual,,,No,No,,Yes,
$,none,loud,casual,No,lot,,No,Yes,No,
$$,none,,casual,No,,No,Yes,No,Yes,
$,beer_and_wine,average,casual,No,lot,Yes,No,No,Yes,
$$,none,,,,street,,,,,
$,none,average,casual,No,,Yes,Yes,Yes,Yes,
$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,
$,beer_and_wine,,casual,No,,Yes,Yes,Yes,Yes,
$,none,quiet,casual,Yes,lot,Yes,No,Yes,Yes,
$,none,average,casual,No,,No,No,,Yes,
$$,full_bar,average,casual,No,street,Yes,Yes,Yes,Yes,
$$$$,full_bar,average,dressy,No,valet,No,Yes,Yes,Yes,
$$$,none,,,,lot,,,,,
$,full_bar,average,casual,No,lot,,Yes,Yes,Yes,
$,none,average,casual,No,street,Yes,Yes,Yes,No,
$,none,average,casual,No,lot,No,No,Yes,Yes,
$$,none,average,casual,No,lot,No,Yes,Yes,Yes,
$$,full_bar,average,casual,No,lot,No,No,Yes,Yes,Yes
$$,full_bar,,casual,No,,No,Yes,,Yes,
$,none,average,casual,No,,Yes,Yes,Yes,Yes,
$$,full_bar,average,casual,No,lot,No,No,No,Yes,
$$,none,,,,lot,Yes,,,,
$$,none,average,casual,No,,Yes,No,Yes,Yes,
$,none,average,casual,No,,No,No,No,Yes,
$,none,quiet,casual,No,street,Yes,No,Yes,No,
$$,beer_and_wine,average,casual,No,lot,Yes,No,No,Yes,
$,none,,,,lot,,,,,
$,none,,casual,Yes,lot,Yes,Yes,,Yes,
$$$,full_bar,quiet,casual,Yes,street,No,Yes,Yes,Yes,No
$$,none,,,,valet,,,,,
$$,full_bar,average,casual,Yes,lot,Yes,Yes,Yes,Yes,
$$$$,full_bar,average,dressy,No,valet,,No,No,Yes,
$$,full_bar,average,casual,No,lot,Yes,No,Yes,Yes,
$$,full_bar,,,,,,Yes,,Yes,
$,none,,,,lot,,,,,
$,beer_and_wine,average,casual,Yes,lot,No,No,Yes,Yes,No
$,none,quiet,casual,No,garage,Yes,Yes,Yes,No,
$,beer_and_wine,average,casual,No,,Yes,Yes,No,Yes,
$$,none,,,,,No,Yes,,,
$,none,,,,lot,Yes,Yes,,,
$,full_bar,average,casual,No,street,No,No,No,Yes,
$$,none,,,,lot,,,,,
$,none,average,casual,No,lot,No,No,Yes,Yes,
$,none,quiet,casual,No,lot,Yes,Yes,No,Yes,
$,none,average,casual,No,,,No,No,Yes,
$$$,full_bar,quiet,casual,,,,Yes,,Yes,
$,full_bar,average,,,lot,,No,,Yes,
$$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,No
$$,full_bar,average,casual,No,lot,No,Yes,Yes,Yes,
$,beer_and_wine,average,casual,No,lot,No,No,No,Yes,
$,none,average,casual,No,,No,No,No,Yes,
$$$,full_bar,average,casual,No,lot,No,Yes,Yes,Yes,No
$,none,average,casual,No,lot,No,Yes,No,Yes,
$$,full_bar,quiet,casual,No,,Yes,Yes,,Yes,
$,none,average,casual,No,,No,No,,Yes,
$$,full_bar,quiet,casual,No,street,No,Yes,No,Yes,
$,none,,,,lot,,,,,
$$,none,,,,lot,,No,,,
$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,
$$,none,,,,lot,Yes,,,,
$,none,average,casual,No,lot,Yes,Yes,Yes,Yes,
$$,beer_and_wine,average,casual,Yes,street,Yes,No,,Yes,
$$,full_bar,very_loud,casual,No,lot,Yes,Yes,No,Yes,
$$,beer_and_wine,average,casual,No,,,No,,Yes,
$$,full_bar,average,casual,No,lot,,Yes,Yes,Yes,
$,none,quiet,casual,No,lot,No,No,,Yes,
$$,none,,,,lot,Yes,,,,
$,none,average,casual,No,lot,No,Yes,Yes,Yes,
$,none,,,,lot,,,,,
$$$,none,,,,garage,,,,,
$,none,,,,lot,,No,,,
$$,none,quiet,casual,No,lot,Yes,No,Yes,No,
$,none,average,casual,Yes,garage,No,Yes,,Yes,
$$,beer_and_wine,average,casual,No,garage,No,No,No,Yes,
$$,full_bar,average,casual,No,valet,Yes,Yes,No,Yes,
$$$,none,,,,,,Yes,,,
$,full_bar,average,casual,No,,Yes,No,,Yes,
$$$,full_bar,quiet,dressy,No,valet,Yes,No,,Yes,
$,none,quiet,casual,No,,,No,Yes,Yes,
$$,none,,,,,,,,,
$,none,average,casual,No,,Yes,No,No,Yes,
$,none,,,,lot,,,,,
$$,full_bar,average,casual,No,lot,No,Yes,,Yes,
$$,beer_and_wine,average,casual,No,lot,Yes,Yes,Yes,Yes,
$$,none,average,casual,,,,,,Yes,
$$$,full_bar,very_loud,casual,No,valet,Yes,No,Yes,Yes,Yes
$,none,average,casual,No,lot,Yes,No,Yes,Yes,
$,none,very_loud,casual,No,,Yes,No,No,Yes,
$$,full_bar,average,casual,No,lot,No,Yes,Yes,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,Yes,Yes,
$,none,,,,lot,No,,,,
$$$,full_bar,loud,dressy,No,valet,Yes,Yes,Yes,Yes,Yes
$$$,full_bar,average,casual,No,valet,Yes,No,No,Yes,No
$$,full_bar,average,casual,No,street,Yes,Yes,,Yes,
$,full_bar,very_loud,casual,No,,Yes,No,No,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,
$$,full_bar,average,casual,No,street,Yes,Yes,No,Yes,
$$,full_bar,average,casual,No,lot,Yes,No,Yes,Yes,
$,none,quiet,casual,No,street,No,No,Yes,Yes,
$$,beer_and_wine,average,casual,,,Yes,No,,Yes,
$,none,average,casual,No,lot,Yes,No,No,Yes,
$,none,,casual,No,,Yes,No,,Yes,
$,none,average,casual,No,,No,Yes,No,No,
$$,full_bar,very_loud,,,street,,Yes,,Yes,
$$,none,,,,,,,,,
$,none,average,casual,,,Yes,No,,Yes,
$$,none,,,,,,,,,
$,none,average,casual,No,,Yes,No,No,Yes,
$$,none,average,casual,No,lot,No,Yes,Yes,Yes,
$$,none,average,casual,No,lot,Yes,No,No,Yes,Yes
$,none,quiet,casual,No,,Yes,Yes,,Yes,
$$,none,average,casual,No,lot,,No,,Yes,
$$,beer_and_wine,average,,,,No,No,,Yes,
$$$,none,,,,lot,,No,,,
$$,full_bar,quiet,casual,No,garage,Yes,Yes,No,Yes,
$,none,average,casual,No,lot,Yes,Yes,No,Yes,Yes
$,none,average,casual,No,lot,Yes,Yes,Yes,Yes,
$$,none,quiet,casual,No,,,No,,Yes,
$,none,,,,street,,No,,,
$$,none,quiet,casual,Yes,,No,No,,Yes,
$,beer_and_wine,quiet,casual,No,lot,No,Yes,Yes,Yes,Yes
$$,none,,,,,,,,,
$,full_bar,,casual,Yes,lot,No,No,,Yes,
$$,beer_and_wine,average,casual,Yes,,No,No,No,Yes,
$$,none,average,casual,Yes,,,No,,Yes,
$$,none,,,,garage,,Yes,,,
$,none,average,casual,No,lot,No,No,No,Yes,
$$,none,,,,lot,,Yes,,,
$$,none,quiet,casual,Yes,lot,Yes,No,No,Yes,
$,beer_and_wine,quiet,casual,No,,Yes,No,Yes,Yes,
$$,none,average,casual,No,garage,,No,No,No,
$$,none,,,,,,,,Yes,
$,none,average,casual,No,,,No,,Yes,
$$,none,,,,lot,,Yes,,,
$$,full_bar,average,casual,No,lot,No,Yes,No,Yes,
$,none,average,casual,No,lot,Yes,No,Yes,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,
$,none,average,casual,No,,Yes,Yes,No,No,
$$,beer_and_wine,average,casual,No,,No,No,,Yes,
$,none,average,casual,No,,Yes,No,,Yes,
$$,full_bar,quiet,casual,No,lot,Yes,Yes,Yes,Yes,Yes
$,none,,casual,No,,,No,,Yes,
$$,none,,,,lot,,,,,
$$,none,quiet,casual,,street,,Yes,,Yes,
$,none,,,,lot,,,,,
$$,full_bar,loud,casual,No,lot,No,Yes,Yes,Yes,
$$,full_bar,loud,casual,No,lot,Yes,Yes,No,Yes,
$$,full_bar,loud,casual,No,lot,Yes,Yes,No,Yes,
$$,none,,,,,,,,,
$$,full_bar,quiet,casual,No,garage,No,No,No,Yes,
$$$,full_bar,average,dressy,No,valet,No,No,No,Yes,No
$,full_bar,average,,,lot,Yes,Yes,,Yes,
$,full_bar,loud,,,,No,Yes,,Yes,
$$,full_bar,average,casual,No,street,Yes,Yes,No,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,,Yes,
$$,beer_and_wine,average,casual,No,lot,Yes,No,No,Yes,Yes
$,none,,casual,,lot,,No,,Yes,
$$,beer_and_wine,average,casual,,,Yes,Yes,,Yes,
$,beer_and_wine,average,casual,No,lot,Yes,Yes,No,Yes,
$,none,,,,lot,,,,,
$$,none,,,,,,,,,
$$,beer_and_wine,average,casual,No,,No,No,,Yes,
$,none,,,,,,Yes,,,
$,none,,,,,,,,,
$,full_bar,average,casual,No,,Yes,No,,Yes,
$$,full_bar,average,casual,Yes,lot,Yes,Yes,,Yes,
$$,full_bar,quiet,casual,Yes,street,Yes,No,Yes,,
$,none,,casual,No,lot,Yes,Yes,,Yes,
$$,full_bar,quiet,casual,No,,No,Yes,,Yes,
$,none,loud,casual,No,lot,Yes,Yes,Yes,Yes,
$,none,average,casual,No,lot,No,Yes,No,Yes,
$$,beer_and_wine,average,casual,Yes,lot,Yes,No,Yes,Yes,
$,none,very_loud,casual,No,,No,No,No,Yes,
$,none,average,casual,No,lot,No,Yes,Yes,Yes,
$$,none,,,,lot,,,,,
$$,full_bar,very_loud,casual,No,lot,Yes,No,No,Yes,No
$$,none,,,,lot,,,,,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,
$,none,quiet,casual,No,,Yes,No,No,Yes,
$$,beer_and_wine,average,casual,No,lot,Yes,No,Yes,Yes,
$,none,quiet,casual,No,,Yes,No,,Yes,
$$,none,average,casual,Yes,lot,,Yes,Yes,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,
$$,none,loud,casual,,,Yes,,,Yes,
$,full_bar,average,casual,No,lot,No,No,,Yes,No
$,beer_and_wine,average,casual,Yes,,Yes,No,,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,
$$,none,quiet,casual,No,street,Yes,No,Yes,No,Yes
$$$,none,quiet,casual,No,,,,,No,
$,none,quiet,casual,Yes,,,No,,No,
$$$$,full_bar,average,dressy,No,garage,Yes,No,No,No,Yes
$,none,quiet,casual,No,lot,No,No,Yes,Yes,
$$,beer_and_wine,average,casual,No,lot,Yes,No,No,Yes,
$$,none,,,No,lot,Yes,,,,
$,none,,casual,Yes,,No,Yes,,Yes,
$,none,average,casual,No,,Yes,No,,Yes,
$$,none,,,,,,,,,
$,none,quiet,casual,No,lot,No,No,Yes,No,
$$,none,,,,garage,,,,,
$,none,,casual,No,,,Yes,Yes,Yes,
$,none,quiet,casual,No,,No,No,Yes,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,Yes,Yes,
$,none,average,casual,No,,Yes,No,No,Yes,
$$,none,quiet,casual,No,street,No,No,,No,
$,none,average,casual,No,lot,Yes,Yes,No,Yes,
$,none,,casual,Yes,lot,Yes,No,,Yes,
$$,none,,,,lot,,,,,
$$$$,full_bar,average,dressy,No,valet,Yes,Yes,Yes,Yes,No
$,none,,casual,No,,,No,,Yes,
$,none,quiet,casual,No,,Yes,Yes,,Yes,
$$,full_bar,average,casual,No,lot,No,Yes,,Yes,
$,none,average,casual,No,lot,Yes,Yes,Yes,Yes,
$$,none,average,casual,No,,No,No,No,Yes,
$,full_bar,loud,,,,,No,,Yes,
$,none,,,,garage,,,,,
$$,full_bar,average,casual,No,,Yes,No,Yes,Yes,
$,none,average,casual,No,,No,No,,Yes,
$,none,,,,street,,No,,,
$$,none,quiet,casual,No,lot,Yes,No,No,Yes,
$$,full_bar,average,casual,No,garage,Yes,Yes,No,Yes,
$$,full_bar,average,,Yes,,No,No,,Yes,
$$,full_bar,,dressy,No,,No,Yes,,Yes,
$$,full_bar,quiet,casual,Yes,lot,Yes,Yes,No,Yes,
$$,none,,,,lot,Yes,,,,
$,none,average,casual,No,,Yes,No,No,Yes,
$,none,average,casual,No,lot,Yes,No,,No,
$$,full_bar,very_loud,,,garage,,No,,Yes,
$$,full_bar,average,casual,No,lot,Yes,Yes,No,Yes,
$,beer_and_wine,very_loud,,,street,,No,,Yes,
$$,full_bar,,casual,,lot,Yes,No,,Yes,
$,none,loud,casual,No,lot,No,No,No,Yes,
$,none,average,casual,No,,Yes,No,No,Yes,
$,beer_and_wine,average,casual,Yes,lot,No,No,No,Yes,
$$,none,,,,garage,,,,,
